3.281249701976776123e-01,3.281250000000000000e-01,4.843750000000000000e-01,3.906250000000000000e-01,9.843750000000000000e-01,7.031250000000000000e-01
3.593749701976776123e-01,2.343750000000000000e-01,2.031250000000000000e-01,1.562500000000000000e-02,6.718750000000000000e-01,4.218750000000000000e-01
7.343749403953552246e-01,5.781250000000000000e-01,9.843750000000000000e-01,2.343750000000000000e-01,4.843750000000000000e-01,1.093749925494194031e-01
5.468749403953552246e-01,7.031250000000000000e-01,5.156250000000000000e-01,2.968750000000000000e-01,8.593750000000000000e-01,2.656250000000000000e-01
2.968749701976776123e-01,3.593750000000000000e-01,1.562500000000000000e-02,4.843750000000000000e-01,4.218750000000000000e-01,2.968750000000000000e-01
4.218749701976776123e-01,7.343750000000000000e-01,7.343750000000000000e-01,7.812500000000000000e-02,7.812499254941940308e-02,7.812499254941940308e-02
2.031249850988388062e-01,9.843750000000000000e-01,2.343750000000000000e-01,7.343750000000000000e-01,1.718750000000000000e-01,2.343750000000000000e-01
4.687498882412910461e-02,1.718750000000000000e-01,4.218750000000000000e-01,6.093750000000000000e-01,5.468750000000000000e-01,7.968750000000000000e-01
1.093749850988388062e-01,7.968750000000000000e-01,4.687500000000000000e-02,3.281250000000000000e-01,3.281250000000000000e-01,9.843750000000000000e-01
9.531249403953552246e-01,5.156250000000000000e-01,7.968750000000000000e-01,6.406250000000000000e-01,2.968750000000000000e-01,3.281250000000000000e-01
9.843749403953552246e-01,1.093750000000000000e-01,2.968750000000000000e-01,1.718750000000000000e-01,3.906250000000000000e-01,5.468750000000000000e-01
1.562498975545167923e-02,8.593750000000000000e-01,7.031250000000000000e-01,1.093750000000000000e-01,9.218750000000000000e-01,6.406250000000000000e-01
1.718749850988388062e-01,1.562499720603227615e-02,3.281250000000000000e-01,8.281250000000000000e-01,5.781250000000000000e-01,3.593750000000000000e-01
8.906249403953552246e-01,2.656250000000000000e-01,8.593750000000000000e-01,2.031250000000000000e-01,7.968750000000000000e-01,6.093750000000000000e-01
7.812498509883880615e-02,5.468750000000000000e-01,5.468750000000000000e-01,9.843750000000000000e-01,1.562499348074197769e-02,4.531250000000000000e-01
7.031249403953552246e-01,4.218750000000000000e-01,1.406250000000000000e-01,7.031250000000000000e-01,8.906250000000000000e-01,5.156250000000000000e-01
3.906249701976776123e-01,9.531250000000000000e-01,6.718750000000000000e-01,9.531250000000000000e-01,8.281250000000000000e-01,9.218750000000000000e-01
6.406249403953552246e-01,4.687499627470970154e-02,7.656250000000000000e-01,5.156250000000000000e-01,2.343750000000000000e-01,6.718750000000000000e-01
2.343749850988388062e-01,2.968750000000000000e-01,6.093750000000000000e-01,1.406250000000000000e-01,2.031250000000000000e-01,4.843750000000000000e-01
5.156249403953552246e-01,4.531250000000000000e-01,3.906250000000000000e-01,5.781250000000000000e-01,3.593750000000000000e-01,1.562499348074197769e-02
7.656249403953552246e-01,8.281250000000000000e-01,8.281250000000000000e-01,4.531250000000000000e-01,9.531250000000000000e-01,9.531250000000000000e-01
